meta;archetype;card_name;card_identifier;total_count;max_count;deck_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url;is_ace_spec
City Leagues;Hydreigon Noctowl;Tera Orb;SSP_189;3;3;1;1;100,0;SSP;;189;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_189_R_EN_LG.png;No
City Leagues;Hydreigon Noctowl;Ultra Ball;ASC_213;2;2;1;1;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
City Leagues;Hydreigon Noctowl;Neo Upper Energy;TEF_162;1;1;1;1;100,0;TEF;;162;Ultra Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_162_R_EN_LG.png;Yes
City Leagues;Hydreigon Noctowl;Area Zero Underdepths;PRE_94;1;1;1;1;100,0;PRE;;94;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_094_R_EN_LG.png;No
City Leagues;Hydreigon Noctowl;Carmine;PRE_103;2;2;1;1;100,0;PRE;;103;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_103_R_EN_LG.png;No
City Leagues;Hydreigon Noctowl;Crispin;PRE_105;2;2;1;1;100,0;PRE;;105;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_105_R_EN_LG.png;No
City Leagues;Hydreigon Noctowl;Dawn;PFL_87;1;1;1;1;100,0;PFL;;87;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_087_R_EN_LG.png;No
City Leagues;Hydreigon Noctowl;Hilda;WHT_84;2;2;1;1;100,0;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png;No
City Leagues;Hydreigon Noctowl;Binding Mochi;PRE_95;1;1;1;1;100,0;PRE;;95;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_095_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Budew;ASC_16;1;1;1;1;100,0;ASC;;16;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_016_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Shaymin;DRI_10;1;1;1;1;100,0;DRI;;10;Uncommon;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Psyduck;ASC_39;1;1;1;1;100,0;ASC;;39;Common;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Munkidori;TWM_95;2;2;1;1;100,0;TWM;;95;Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Deino;SSP_117;3;3;1;1;100,0;SSP;;117;Common;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_117_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Fezandipiti ex;ASC_142;1;1;1;1;100,0;ASC;;142;Double Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Pecharunt ex;SFA_39;1;1;1;1;100,0;SFA;;39;Double Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_039_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Toxel;PFL_67;2;2;1;1;100,0;PFL;;67;Common;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_067_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Yveltal;MEG_88;1;1;1;1;100,0;MEG;;88;Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_088_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Hydreigon ex;SSP_119;3;3;1;1;100,0;SSP;;119;Double Rare;DStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_119_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Toxtricity;PFL_68;2;2;1;1;100,0;PFL;;68;Rare;DStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_068_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Zweilous;SSP_118;2;2;1;1;100,0;SSP;;118;Common;DStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_118_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Meowth ex;M3_61;2;2;1;1;100,0;M3;;61;Double Rare;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpc/M3/M3_61_R_JP_LG.png;No
City Leagues;Hydreigon Toxtricity;Darkness Energy;SVE_23;6;6;1;1;100,0;SVE;;23;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_023_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Buddy-Buddy Poffin;PRE_101;4;4;1;1;100,0;PRE;;101;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_101_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Night Stretcher;SFA_61;2;2;1;1;100,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Poké Pad;ASC_198;4;4;1;1;100,0;ASC;;198;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Rare Candy;MEG_125;4;4;1;1;100,0;MEG;;125;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Tera Orb;SSP_189;1;1;1;1;100,0;SSP;;189;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_189_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Ultra Ball;ASC_213;2;2;1;1;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Neo Upper Energy;TEF_162;1;1;1;1;100,0;TEF;;162;Ultra Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_162_R_EN_LG.png;Yes
City Leagues;Hydreigon Toxtricity;Battle Cage;PFL_85;2;2;1;1;100,0;PFL;;85;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_085_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Boss's Orders;ASC_183;2;2;1;1;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Brock's Scouting;JTG_146;1;1;1;1;100,0;JTG;;146;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_146_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Dawn;PFL_87;2;2;1;1;100,0;PFL;;87;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_087_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Hilda;WHT_84;3;3;1;1;100,0;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png;No
City Leagues;Hydreigon Toxtricity;Lillie's Determination;ASC_192;4;4;1;1;100,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Iron Bundle;PAR_56;6;1;6;8;75,0;PAR;;56;Uncommon;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_056_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Iron Hands ex;PAR_70;26;4;8;8;100,0;PAR;;70;Double Rare;LBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_070_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Iron Thorns ex;TWM_77;7;3;5;8;62,5;TWM;;77;Double Rare;LBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_077_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Iron Crown ex;TEF_81;32;4;8;8;100,0;TEF;;81;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_081_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Mew ex;MEW_151;7;1;7;8;87,5;MEW;;151;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_151_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Fezandipiti ex;SFA_38;5;1;5;8;62,5;SFA;;38;Double Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_038_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Miraidon;TEF_121;17;3;7;8;87,5;TEF;;121;Rare;NBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_121_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Lightning Energy;SVE_20;107;15;8;8;100,0;SVE;;20;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_020_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Psychic Energy;SVE_21;8;2;6;8;75,0;SVE;;21;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Electric Generator;SVI_170;31;4;8;8;100,0;SVI;;170;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_170_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Prime Catcher;PRE_119;8;1;8;8;100,0;PRE;;119;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_119_R_EN_LG.png;Yes
SVI-PFL;Iron Hands Ex;Techno Radar;PRE_130;31;4;8;8;100,0;PRE;;130;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_130_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Nest Ball;SVI_181;6;1;6;8;75,0;SVI;;181;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Pokégear 3.0;SSH_174;11;4;6;8;75,0;SSH;;174;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_174_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Switch Cart;ASR_154;6;2;4;8;50,0;ASR;;154;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_154_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Counter Catcher;PAR_160;4;2;3;8;37,5;PAR;;160;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Hisuian Heavy Ball;ASR_146;2;1;2;8;25,0;ASR;;146;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASR/ASR_146_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Lost Vacuum;CRZ_135;3;2;2;8;25,0;CRZ;;135;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_135_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Night Stretcher;SFA_61;2;1;2;8;25,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Super Rod;PAL_188;2;1;2;8;25,0;PAL;;188;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Switch;MEG_130;2;1;2;8;25,0;MEG;;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Energy Search;SSH_161;1;1;1;8;12,5;SSH;;161;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_161_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Pal Pad;SSH_172;1;1;1;8;12,5;SSH;;172;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_172_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Pokémon Catcher;SSH_175;2;2;1;8;12,5;SSH;;175;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_175_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Double Turbo Energy;BRS_151;3;3;1;8;12,5;BRS;;151;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_151_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Town Store;OBF_196;7;2;4;8;50,0;OBF;;196;Common;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_196_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Lively Stadium;SSP_180;4;2;2;8;25,0;SSP;;180;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_180_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Academy at Night;SFA_54;1;1;1;8;12,5;SFA;;54;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_054_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Arven;SVI_166;32;4;8;8;100,0;SVI;;166;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_166_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Boss's Orders;ASC_183;20;3;8;8;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Professor's Research;PRE_122;24;4;8;8;100,0;PRE;;122;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_122_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Iono;PAL_185;15;3;7;8;87,5;PAL;;185;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_185_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Black Belt's Training;PRE_96;1;1;1;8;12,5;PRE;;96;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_096_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Judge;SVI_176;3;3;1;8;12,5;SVI;;176;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_176_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Penny;SVI_183;1;1;1;8;12,5;SVI;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_183_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Thorton;LOR_167;1;1;1;8;12,5;LOR;;167;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/LOR/LOR_167_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Future Booster Energy Capsule;TEF_149;27;4;8;8;100,0;TEF;;149;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_149_R_EN_LG.png;No
SVI-PFL;Iron Hands Ex;Heavy Baton;TEF_151;14;2;8;8;100,0;TEF;;151;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_151_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Iron Bundle;PAR_56;12;1;12;13;92,3;PAR;;56;Uncommon;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_056_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Iron Hands ex;PAR_70;26;2;13;13;100,0;PAR;;70;Double Rare;LBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_070_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Magnemite;PAL_65;25;2;13;13;100,0;PAL;;65;Common;LBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_065_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Miraidon ex;SVI_81;20;2;13;13;100,0;SVI;;81;Double Rare;LBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_081_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Zekrom ex;BLK_34;16;2;13;13;100,0;BLK;;34;Double Rare;LBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_034_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Electrike;MEG_49;3;2;2;13;15,4;MEG;;49;Common;LBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_049_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Tapu Koko ex;PAR_68;1;1;1;13;7,7;PAR;;68;Double Rare;LBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_068_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Magneton;SSP_59;26;2;13;13;100,0;SSP;;59;Uncommon;LStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_059_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Mega Manectric ex;MEG_50;2;1;2;13;15,4;MEG;;50;Double Rare;LStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_050_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Latias ex;SSP_76;13;1;13;13;100,0;SSP;;76;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Mew ex;MEW_151;13;1;13;13;100,0;MEW;;151;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_151_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Fezandipiti ex;SFA_38;13;1;13;13;100,0;SFA;;38;Double Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_038_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Squawkabilly ex;PAL_169;23;2;13;13;100,0;PAL;;169;Double Rare;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_169_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Bloodmoon Ursaluna ex;TWM_141;11;1;11;13;84,6;TWM;;141;Double Rare;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_141_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Buneary;MEG_107;3;1;3;13;23,1;MEG;;107;Common;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_107_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Mega Lopunny ex;PFL_84;3;1;3;13;23,1;PFL;;84;Double Rare;CStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_084_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Lightning Energy;SVE_20;192;15;13;13;100,0;SVE;;20;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_020_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Electric Generator;SVI_170;52;4;13;13;100,0;SVI;;170;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_170_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Nest Ball;SVI_181;52;4;13;13;100,0;SVI;;181;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Prime Catcher;PRE_119;13;1;13;13;100,0;PRE;;119;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_119_R_EN_LG.png;Yes
SVI-PFL;Iron Hands Magneton;Super Rod;PAL_188;14;2;13;13;100,0;PAL;;188;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Ultra Ball;ASC_213;52;4;13;13;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Switch;MEG_130;12;1;12;13;92,3;MEG;;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Night Stretcher;SFA_61;10;1;10;13;76,9;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Counter Catcher;PAR_160;6;2;3;13;23,1;PAR;;160;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Pokémon Catcher;SSH_175;12;4;3;13;23,1;SSH;;175;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_175_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Jamming Tower;TWM_153;3;2;2;13;15,4;TWM;;153;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_153_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Academy at Night;SFA_54;1;1;1;13;7,7;SFA;;54;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_054_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Boss's Orders;ASC_183;47;4;13;13;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Professor's Research;PRE_122;50;4;13;13;100,0;PRE;;122;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_122_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Carmine;PRE_103;40;4;10;13;76,9;PRE;;103;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_103_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Iono;PAL_185;6;2;4;13;30,8;PAL;;185;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_185_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Arven;SVI_166;6;2;3;13;23,1;SVI;;166;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_166_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Defiance Band;SVI_169;9;1;9;13;69,2;SVI;;169;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_169_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Counter Gain;ASC_186;4;1;4;13;30,8;ASC;;186;Common;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_186_R_EN_LG.png;No
SVI-PFL;Iron Hands Magneton;Sacred Charm;PFL_93;1;1;1;13;7,7;PFL;;93;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_093_R_EN_LG.png;No
SVI-PFL;Iron Thorns Crown;Iron Thorns ex;TWM_77;4;4;1;1;100,0;TWM;;77;Double Rare;LBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_077_R_EN_LG.png;No
SVI-PFL;Iron Thorns Crown;Iron Crown ex;TEF_81;4;4;1;1;100,0;TEF;;81;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_081_R_EN_LG.png;No
SVI-PFL;Iron Thorns Crown;Miraidon;TEF_121;2;2;1;1;100,0;TEF;;121;Rare;NBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_121_R_EN_LG.png;No
SVI-PFL;Iron Thorns Crown;Lightning Energy;SVE_20;6;6;1;1;100,0;SVE;;20;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_020_R_EN_LG.png;No
SVI-PFL;Iron Thorns Crown;Counter Catcher;PAR_160;1;1;1;1;100,0;PAR;;160;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_R_EN_LG.png;No
SVI-PFL;Iron Thorns Crown;Crushing Hammer;SSH_159;4;4;1;1;100,0;SSH;;159;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_159_R_EN_LG.png;No
SVI-PFL;Iron Thorns Crown;Dangerous Laser;SFA_58;1;1;1;1;100,0;SFA;;58;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_058_R_EN_LG.png;Yes
