archetype;card_name;card_identifier;total_count;max_count;deck_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;image_url
Iron Hands Magneton;Defiance Band;Defiance Band SVI 169;3;1;3;4;75,0;SVI;;169;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_169_U_EN_LG.png
Iron Hands Magneton;Night Stretcher;Night Stretcher ASC 196;3;1;3;4;75,0;ASC;;196;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_C_EN_LG.png
Iron Hands Magneton;Academy at Night;Academy at Night SFA 54;1;1;1;4;25,0;SFA;;54;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_54_U_EN_LG.png
Iron Hands Magneton;Buneary;Buneary MEG 107;1;1;1;4;25,0;MEG;;107;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_107_C_EN_LG.png
Iron Hands Magneton;Electrike;Electrike MEG 49;1;1;1;4;25,0;MEG;;49;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_49_C_EN_LG.png
Iron Hands Magneton;Iono;Iono PAF 80;2;2;1;4;25,0;PAF;;80;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_80_U_EN_LG.png
Iron Hands Magneton;Jamming Tower;Jamming Tower TWM 153;1;1;1;4;25,0;TWM;;153;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_153_U_EN_LG.png
Iron Hands Magneton;Mega Lopunny ex;Mega Lopunny ex PFL 84;1;1;1;4;25,0;PFL;;84;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_84_D_EN_LG.png
Iron Hands Magneton;Mega Manectric ex;Mega Manectric ex MEG 50;1;1;1;4;25,0;MEG;;50;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_50_D_EN_LG.png
Joltik Box;Arven;Arven SVI 166;10;4;3;3;100,0;SVI;;166;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_166_U_EN_LG.png
Joltik Box;Boss's Orders;Boss's Orders MEG 114;10;4;3;3;100,0;MEG;;114;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_114_U_EN_LG.png
Joltik Box;Crispin;Crispin SCR 133;10;4;3;3;100,0;SCR;;133;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_133_U_EN_LG.png
Joltik Box;Fezandipiti ex;Fezandipiti ex ASC 142;3;1;3;3;100,0;ASC;;142;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_D_EN_LG.png
Joltik Box;Grass Energy;Grass Energy CRZ 152;14;5;3;3;100,0;CRZ;;152;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_152_UR_EN_LG.png
Joltik Box;Iron Hands ex;Iron Hands ex PAR 70;6;2;3;3;100,0;PAR;;70;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_70_D_EN_LG.png
Joltik Box;Joltik;Joltik SCR 50;6;2;3;3;100,0;SCR;;50;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_50_C_EN_LG.png
Joltik Box;Latias ex;Latias ex SSP 76;3;1;3;3;100,0;SSP;;76;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_76_D_EN_LG.png
Joltik Box;Lightning Energy;Lightning Energy CRZ 155;19;9;3;3;100,0;CRZ;;155;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_155_UR_EN_LG.png
Joltik Box;Metal Energy;Metal Energy CRZ 159;7;3;3;3;100,0;CRZ;;159;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_159_UR_EN_LG.png
Joltik Box;Miraidon ex;Miraidon ex ASC 73;6;2;3;3;100,0;ASC;;73;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_73_D_EN_LG.png
Joltik Box;Nest Ball;Nest Ball SVI 181;10;4;3;3;100,0;SVI;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_U_EN_LG.png
Joltik Box;Pikachu ex;Pikachu ex ASC 57;6;2;3;3;100,0;ASC;;57;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_57_D_EN_LG.png
Joltik Box;Pokégear 3.0;Pokégear 3.0 SVI 186;8;3;3;3;100,0;SVI;;186;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_186_C_EN_LG.png
Joltik Box;Prime Catcher;Prime Catcher TEF 157;3;1;3;3;100,0;TEF;;157;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_157_UR_EN_LG.png
Joltik Box;Super Rod;Super Rod PAL 188;3;1;3;3;100,0;PAL;;188;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_C_EN_LG.png
Joltik Box;Ultra Ball;Ultra Ball MEG 131;9;4;3;3;100,0;MEG;;131;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_131_C_EN_LG.png
Joltik Box;Air Balloon;Air Balloon ASC 181;2;1;2;3;66,7;ASC;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_U_EN_LG.png
Joltik Box;Bloodmoon Ursaluna ex;Bloodmoon Ursaluna ex TWM 141;2;1;2;3;66,7;TWM;;141;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_141_D_EN_LG.png
Joltik Box;Bravery Charm;Bravery Charm PAL 173;2;1;2;3;66,7;PAL;;173;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_173_U_EN_LG.png
Joltik Box;Earthen Vessel;Earthen Vessel PAR 163;2;1;2;3;66,7;PAR;;163;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_163_U_EN_LG.png
Joltik Box;Future Booster Energy Capsule;Future Booster Energy Capsule TEF 149;2;1;2;3;66,7;TEF;;149;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_149_U_EN_LG.png
Joltik Box;Galvantula;Galvantula PAR 65;2;1;2;3;66,7;PAR;;65;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_65_C_EN_LG.png
Joltik Box;Iono;Iono PAF 80;3;2;2;3;66,7;PAF;;80;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_80_U_EN_LG.png
Joltik Box;Iron Leaves ex;Iron Leaves ex TEF 25;2;1;2;3;66,7;TEF;;25;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_25_D_EN_LG.png
Joltik Box;Lillie's Clefairy ex;Lillie's Clefairy ex ASC 76;2;1;2;3;66,7;ASC;;76;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_76_D_EN_LG.png
Joltik Box;Mew ex;Mew ex MEW 151;2;1;2;3;66,7;MEW;;151;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_151_D_EN_LG.png
Joltik Box;Powerglass;Powerglass SFA 63;3;2;2;3;66,7;SFA;;63;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_63_U_EN_LG.png
Joltik Box;Psychic Energy;Psychic Energy CRZ 156;2;1;2;3;66,7;CRZ;;156;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_156_UR_EN_LG.png
Joltik Box;Battle Cage;Battle Cage PFL 85;2;2;1;3;33,3;PFL;;85;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_85_U_EN_LG.png
Joltik Box;Eelektrik;Eelektrik OBF 68;2;2;1;3;33,3;OBF;;68;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_68_C_EN_LG.png
Joltik Box;Electric Generator;Electric Generator SVI 170;2;2;1;3;33,3;SVI;;170;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_170_U_EN_LG.png
Joltik Box;Genesect;Genesect SFA 40;1;1;1;3;33,3;SFA;;40;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_40_U_EN_LG.png
Joltik Box;Gravity Mountain;Gravity Mountain SSP 177;2;2;1;3;33,3;SSP;;177;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_177_U_EN_LG.png
Joltik Box;Kieran;Kieran TWM 154;1;1;1;3;33,3;TWM;;154;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_154_U_EN_LG.png
Joltik Box;Lillie's Determination;Lillie's Determination MEG 119;3;3;1;3;33,3;MEG;;119;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_119_U_EN_LG.png
Joltik Box;Lively Stadium;Lively Stadium SSP 180;1;1;1;3;33,3;SSP;;180;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_180_U_EN_LG.png
Joltik Box;Mega Mawile ex;Mega Mawile ex MEG 94;1;1;1;3;33,3;MEG;;94;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_94_D_EN_LG.png
Joltik Box;Night Stretcher;Night Stretcher ASC 196;1;1;1;3;33,3;ASC;;196;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_C_EN_LG.png
Joltik Box;Professor's Research;Professor's Research PRE 122;1;1;1;3;33,3;PRE;;122;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_122_C_EN_LG.png
Joltik Box;Tynamo;Tynamo ASC 59;3;3;1;3;33,3;ASC;;59;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_59_C_EN_LG.png
Joltik Box;Zekrom ex;Zekrom ex BLK 34;1;1;1;3;33,3;BLK;;34;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_34_D_EN_LG.png
Kangaskhan Bouffalant;Arven;Arven SVI 166;40;4;10;10;100,0;SVI;;166;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_166_U_EN_LG.png
Kangaskhan Bouffalant;Boss's Orders;Boss's Orders MEG 114;37;4;10;10;100,0;MEG;;114;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_114_U_EN_LG.png
Kangaskhan Bouffalant;Bouffalant;Bouffalant SSP 151;30;3;10;10;100,0;SSP;;151;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_151_C_EN_LG.png
Kangaskhan Bouffalant;Bravery Charm;Bravery Charm PAL 173;20;3;10;10;100,0;PAL;;173;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_173_U_EN_LG.png
Kangaskhan Bouffalant;Crispin;Crispin SCR 133;24;4;10;10;100,0;SCR;;133;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_133_U_EN_LG.png
Kangaskhan Bouffalant;Darkness Energy;Darkness Energy CRZ 158;40;5;10;10;100,0;CRZ;;158;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_158_UR_EN_LG.png
Kangaskhan Bouffalant;Earthen Vessel;Earthen Vessel PAR 163;10;1;10;10;100,0;PAR;;163;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_163_U_EN_LG.png
Kangaskhan Bouffalant;Iono;Iono PAF 80;16;2;10;10;100,0;PAF;;80;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_80_U_EN_LG.png
Kangaskhan Bouffalant;Jumbo Ice Cream;Jumbo Ice Cream PFL 91;37;4;10;10;100,0;PFL;;91;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_91_U_EN_LG.png
Kangaskhan Bouffalant;Mega Kangaskhan ex;Mega Kangaskhan ex MEG 104;26;4;10;10;100,0;MEG;;104;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_104_D_EN_LG.png
Kangaskhan Bouffalant;Munkidori;Munkidori ASC 99;28;3;10;10;100,0;ASC;;99;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_99_R_EN_LG.png
Kangaskhan Bouffalant;Nest Ball;Nest Ball SVI 181;17;3;10;10;100,0;SVI;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_U_EN_LG.png
Kangaskhan Bouffalant;Night Stretcher;Night Stretcher ASC 196;18;2;10;10;100,0;ASC;;196;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_C_EN_LG.png
Kangaskhan Bouffalant;Penny;Penny SVI 183;20;2;10;10;100,0;SVI;;183;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_183_U_EN_LG.png
Kangaskhan Bouffalant;Precious Trolley;Precious Trolley SSP 185;10;1;10;10;100,0;SSP;;185;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_185_UR_EN_LG.png
Kangaskhan Bouffalant;Psyduck;Psyduck ASC 39;10;1;10;10;100,0;ASC;;39;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_39_C_EN_LG.png
Kangaskhan Bouffalant;Energy Switch;Energy Switch MEG 115;10;2;9;10;90,0;MEG;;115;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_C_EN_LG.png
Kangaskhan Bouffalant;Pokégear 3.0;Pokégear 3.0 SVI 186;30;4;9;10;90,0;SVI;;186;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_186_C_EN_LG.png
Kangaskhan Bouffalant;Technical Machine: Turbo Energize;Technical Machine: Turbo Energize PAR 179;17;2;9;10;90,0;PAR;;179;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_179_U_EN_LG.png
Kangaskhan Bouffalant;Air Balloon;Air Balloon ASC 181;8;1;8;10;80,0;ASC;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_U_EN_LG.png
Kangaskhan Bouffalant;Psychic Energy;Psychic Energy CRZ 156;11;3;7;10;70,0;CRZ;;156;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_156_UR_EN_LG.png
Kangaskhan Bouffalant;Bloodmoon Ursaluna ex;Bloodmoon Ursaluna ex TWM 141;6;1;6;10;60,0;TWM;;141;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_141_D_EN_LG.png
Kangaskhan Bouffalant;Ciphermaniac's Codebreaking;Ciphermaniac's Codebreaking TEF 145;6;1;6;10;60,0;TEF;;145;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_145_U_EN_LG.png
Kangaskhan Bouffalant;Mist Energy;Mist Energy TEF 161;11;2;6;10;60,0;TEF;;161;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_161_U_EN_LG.png
Kangaskhan Bouffalant;Cornerstone Mask Ogerpon ex;Cornerstone Mask Ogerpon ex TWM 112;8;2;5;10;50,0;TWM;;112;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_112_D_EN_LG.png
Kangaskhan Bouffalant;Fighting Energy;Fighting Energy CRZ 157;12;3;5;10;50,0;CRZ;;157;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_157_UR_EN_LG.png
Kangaskhan Bouffalant;Lively Stadium;Lively Stadium SSP 180;10;2;5;10;50,0;SSP;;180;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_180_U_EN_LG.png
Kangaskhan Bouffalant;Crustle;Crustle PAR 7;8;2;4;10;40,0;PAR;;7;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_7_C_EN_LG.png
Kangaskhan Bouffalant;Dwebble;Dwebble BLK 51;8;2;4;10;40,0;BLK;;51;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_51_C_EN_LG.png
Kangaskhan Bouffalant;Grass Energy;Grass Energy CRZ 152;11;4;4;10;40,0;CRZ;;152;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_152_UR_EN_LG.png
Kangaskhan Bouffalant;Jet Energy;Jet Energy PAL 190;6;2;4;10;40,0;PAL;;190;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_190_U_EN_LG.png
Kangaskhan Bouffalant;Luxurious Cape;Luxurious Cape PAR 166;5;2;4;10;40,0;PAR;;166;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_166_U_EN_LG.png
Kangaskhan Bouffalant;Switch;Switch MEG 130;4;1;4;10;40,0;MEG;;130;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_C_EN_LG.png
Kangaskhan Bouffalant;Brave Bangle;Brave Bangle WHT 80;2;1;2;10;20,0;WHT;;80;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_80_U_EN_LG.png
Kangaskhan Bouffalant;Calamitous Snowy Mountain;Calamitous Snowy Mountain PAL 174;4;2;2;10;20,0;PAL;;174;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_174_U_EN_LG.png
Kangaskhan Bouffalant;Counter Catcher;Counter Catcher PAR 160;3;2;2;10;20,0;PAR;;160;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_U_EN_LG.png
Kangaskhan Bouffalant;Fire Energy;Fire Energy CRZ 153;5;3;2;10;20,0;CRZ;;153;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_153_UR_EN_LG.png
Kangaskhan Bouffalant;Latias ex;Latias ex SSP 76;2;1;2;10;20,0;SSP;;76;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_76_D_EN_LG.png
Kangaskhan Bouffalant;Lillie's Determination;Lillie's Determination MEG 119;4;2;2;10;20,0;MEG;;119;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_119_U_EN_LG.png
Kangaskhan Bouffalant;Moltres;Moltres MEW 146;4;2;2;10;20,0;MEW;;146;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_146_R_EN_LG.png
Kangaskhan Bouffalant;Shaymin;Shaymin TEF 13;2;1;2;10;20,0;TEF;;13;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_13_U_EN_LG.png
Kangaskhan Bouffalant;Super Rod;Super Rod PAL 188;2;1;2;10;20,0;PAL;;188;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_C_EN_LG.png
Kangaskhan Bouffalant;Town Store;Town Store OBF 196;2;1;2;10;20,0;OBF;;196;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_196_C_EN_LG.png
Kangaskhan Bouffalant;Xerosic's Machinations;Xerosic's Machinations SFA 64;2;1;2;10;20,0;SFA;;64;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_64_U_EN_LG.png
Kangaskhan Bouffalant;Artazon;Artazon PAF 76;1;1;1;10;10,0;PAF;;76;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_76_U_EN_LG.png
Kangaskhan Bouffalant;Gravity Mountain;Gravity Mountain SSP 177;1;1;1;10;10,0;SSP;;177;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_177_U_EN_LG.png
Kangaskhan Bouffalant;Iron Leaves ex;Iron Leaves ex TEF 25;1;1;1;10;10,0;TEF;;25;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_25_D_EN_LG.png
Kangaskhan Bouffalant;Joltik;Joltik SCR 50;2;2;1;10;10,0;SCR;;50;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_50_C_EN_LG.png
Kangaskhan Bouffalant;Lightning Energy;Lightning Energy CRZ 155;3;3;1;10;10,0;CRZ;;155;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_155_UR_EN_LG.png
Kangaskhan Bouffalant;Prism Energy;Prism Energy ASC 216;1;1;1;10;10,0;ASC;;216;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_216_U_EN_LG.png
Kangaskhan Bouffalant;Team Rocket's Articuno;Team Rocket's Articuno DRI 51;1;1;1;10;10,0;DRI;;51;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_51_R_EN_LG.png
Kangaskhan Bouffalant;Tool Scrapper;Tool Scrapper ASC 212;1;1;1;10;10,0;ASC;;212;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_212_C_EN_LG.png
Kangaskhan Bouffalant;Ultra Ball;Ultra Ball MEG 131;1;1;1;10;10,0;MEG;;131;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_131_C_EN_LG.png
Kangaskhan Bouffalant;Water Energy;Water Energy CRZ 154;2;2;1;10;10,0;CRZ;;154;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_154_UR_EN_LG.png
Lopunny Dusknoir;Bloodmoon Ursaluna ex;Bloodmoon Ursaluna ex TWM 141;4;1;4;4;100,0;TWM;;141;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_141_D_EN_LG.png
Lopunny Dusknoir;Boss's Orders;Boss's Orders MEG 114;7;2;4;4;100,0;MEG;;114;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_114_U_EN_LG.png
Lopunny Dusknoir;Buddy-Buddy Poffin;Buddy-Buddy Poffin ASC 184;16;4;4;4;100,0;ASC;;184;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_C_EN_LG.png
Lopunny Dusknoir;Buneary;Buneary MEG 107;9;3;4;4;100,0;MEG;;107;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_107_C_EN_LG.png
Lopunny Dusknoir;Counter Catcher;Counter Catcher PAR 160;5;2;4;4;100,0;PAR;;160;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_U_EN_LG.png
Lopunny Dusknoir;Ditto;Ditto MEW 132;4;1;4;4;100,0;MEW;;132;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_132_R_EN_LG.png
Lopunny Dusknoir;Dusclops;Dusclops SFA 19;9;3;4;4;100,0;SFA;;19;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_19_C_EN_LG.png
Lopunny Dusknoir;Dusknoir;Dusknoir SFA 20;12;3;4;4;100,0;SFA;;20;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_20_R_EN_LG.png
Lopunny Dusknoir;Duskull;Duskull BRS 60;14;4;4;4;100,0;BRS;;60;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BRS/BRS_60_C_EN_LG.png
Lopunny Dusknoir;Hilda;Hilda WHT 84;13;4;4;4;100,0;WHT;;84;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_84_U_EN_LG.png
Lopunny Dusknoir;Iono;Iono PAF 80;8;2;4;4;100,0;PAF;;80;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_80_U_EN_LG.png
Lopunny Dusknoir;Jamming Tower;Jamming Tower TWM 153;5;2;4;4;100,0;TWM;;153;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_153_U_EN_LG.png
Lopunny Dusknoir;Jet Energy;Jet Energy PAL 190;16;4;4;4;100,0;PAL;;190;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_190_U_EN_LG.png
Lopunny Dusknoir;Klefki;Klefki SSP 128;4;1;4;4;100,0;SSP;;128;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_128_C_EN_LG.png
Lopunny Dusknoir;Lillie's Determination;Lillie's Determination MEG 119;12;4;4;4;100,0;MEG;;119;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_119_U_EN_LG.png
Lopunny Dusknoir;Mega Lopunny ex;Mega Lopunny ex PFL 84;9;3;4;4;100,0;PFL;;84;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_84_D_EN_LG.png
Lopunny Dusknoir;Nest Ball;Nest Ball SVI 181;9;3;4;4;100,0;SVI;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_U_EN_LG.png
Lopunny Dusknoir;Night Stretcher;Night Stretcher ASC 196;8;3;4;4;100,0;ASC;;196;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_C_EN_LG.png
Lopunny Dusknoir;Rare Candy;Rare Candy MEG 125;16;4;4;4;100,0;MEG;;125;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_C_EN_LG.png
